1/11/2019 0:00,"{""bpm"":54,""confidence"":3}",0
1/11/2019 0:01,"{""bpm"":52,""confidence"":3}",0
1/11/2019 0:02,"{""bpm"":51,""confidence"":3}",0
1/11/2019 0:03,"{""bpm"":52,""confidence"":3}",0
